"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"ABF-00006";"ABF-00006-01";"Semirrápido";"Disponível";"Albufeira";"Rua Manuel Bentes Junior";"KLC - Atlante";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:22:06.911Z"
"ABF-00006";"ABF-00006-02";"Semirrápido";"Disponível";"Albufeira";"Rua Manuel Bentes Junior";"KLC - Atlante";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:22:06.911Z"
"ABF-00008";"ABF-00008-1";"Semirrápido";"Disponível";"Albufeira";"Vila Galé Cerro Alagoa";"EDP - EDP Comercial";"Sim";"Média Tensão";"€0,297/charge ";"€0,06/kWh ";"€0,01/min ";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T10:53:37.722Z"
"ABF-00009";"ABF-00009-1";"Semirrápido";"Disponível";"Albufeira";"Vila Galé Cerroa Alagoa";"EDP - EDP Comercial";"Sim";"Média Tensão";"€0,297/charge ";"€0,06/kWh ";"€0,01/min ";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T10:54:37.222Z"
"ABF-00012";"ABF-00012-02";"Semirrápido";"Disponível";"Albufeira";"Makro Albufeira";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:07:22.762Z"
"ABF-00012";"ABF-00012-01";"Semirrápido";"Disponível";"Albufeira";"Makro Albufeira";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:07:22.762Z"
"ABF-00013";"ABF-00013-02";"Semirrápido";"Disponível";"Albufeira";"Makro Albufeira";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:08:25.466Z"
"ABF-00013";"ABF-00013-01";"Semirrápido";"Disponível";"Albufeira";"Makro Albufeira";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T16:08:25.466Z"
"ABF-00015";"ABF-00015-1";"Semirrápido";"Disponível";"Albufeira";"Hotel Vila Galé Atlantico";"EDP - EDP Comercial";"Sim";"Média Tensão";"€0,297/charge ";"€0,06/kWh ";"€0,01/min ";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T11:05:57.567Z"
"ABF-00016";"ABF-00016-01";"Rápido";"Disponível";"Albufeira";"Estrada dos Caliços";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T18:27:39.165Z"
"ABF-00016";"ABF-00016-02";"Rápido";"Disponível";"Albufeira";"Estrada dos Caliços";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T18:27:39.165Z"
"ABF-00016";"ABF-00016-03";"Rápido";"Disponível";"Albufeira";"Estrada dos Caliços";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"43";"Disponível";"2023-05-11T18:27:39.165Z"
"ABF-00024";"ABF-00024-03";"Rápido";"Disponível";"Albufeira";"Torre da Mosqueira";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,12/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-05-11T17:15:04.692Z"
"ABF-00024";"ABF-00024-01";"Rápido";"Disponível";"Albufeira";"Torre da Mosqueira";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,12/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T17:15:04.692Z"
"ABF-00024";"ABF-00024-02";"Rápido";"Disponível";"Albufeira";"Torre da Mosqueira";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,12/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T17:15:04.692Z"
"ABF-00025";"ABF-00025-02";"Rápido";"Disponível";"Albufeira";"Zona Industrial de Vale Paraíso Albufeira";"KLC - Atlante";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,07/kWh ";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T18:03:53.098Z"
"ABF-00025";"ABF-00025-01";"Rápido";"Disponível";"Albufeira";"Zona Industrial de Vale Paraíso Albufeira";"KLC - Atlante";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,07/kWh ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T18:03:53.098Z"
"ABF-00025";"ABF-00025-03";"Rápido";"Disponível";"Albufeira";"Zona Industrial de Vale Paraíso Albufeira";"KLC - Atlante";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,07/kWh ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-05-11T18:03:53.098Z"
"ABF-00027";"ABF-00027-02";"Semirrápido";"Disponível";"Albufeira";"Rua Maria Teresa Semedo de Azevedo";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:48:38.981Z"
"ABF-00027";"ABF-00027-01";"Semirrápido";"Disponível";"Albufeira";"Rua Maria Teresa Semedo de Azevedo";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:48:38.981Z"
"ABF-00029";"ABF-00029-01";"Semirrápido";"Disponível";"Albufeira";"Rua 25 de Abril";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T18:43:48.101Z"
"ABF-00029";"ABF-00029-02";"Semirrápido";"Disponível";"Albufeira";"Rua 25 de Abril";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:43:48.101Z"
"ABF-00031";"ABF-00031-01";"Semirrápido";"Disponível";"Albufeira";"Rua das Escolas";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:49:44.633Z"
"ABF-00031";"ABF-00031-02";"Semirrápido";"Disponível";"Albufeira";"Rua das Escolas";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:49:44.633Z"
"ABF-00032";"ABF-00032-01";"Semirrápido";"Disponível";"Albufeira";"Rua do Mercado";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:46:01.34Z"
"ABF-00032";"ABF-00032-02";"Semirrápido";"Disponível";"Albufeira";"Rua do Mercado";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T18:46:01.34Z"
"ABF-00033";"ABF-00033-02";"Semirrápido";"Disponível";"Albufeira";"Rua do Barlavento";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T17:21:53.796Z"
"ABF-00033";"ABF-00033-01";"Semirrápido";"Disponível";"Albufeira";"Rua do Barlavento";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,2964/charge ";"€0,06/kWh ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T17:21:53.796Z"
"ABF-00034";"ABF-00034-01";"Semirrápido";"Disponível";"Albufeira";"Estrada Nacional 125 KM 73";"LUZ - Luz i Gás";"Não";"Baixa Tensão Normal";"€0,03/min ";"";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T09:01:51.138Z"
"ABF-00034";"ABF-00034-02";"Semirrápido";"Disponível";"Albufeira";"Estrada Nacional 125 KM 73";"LUZ - Luz i Gás";"Não";"Baixa Tensão Normal";"€0,03/min ";"";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-05-11T09:01:51.138Z"
"ABF-00035";"ABF-00035-02";"Rápido";"Disponível";"Albufeira";"EN. 395 - Sitio Bemparece";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,12/min ";"";"CCS";"CABLE";"60";"Disponível";"2023-05-11T10:59:14.155Z"
"ABF-00035";"ABF-00035-01";"Rápido";"Disponível";"Albufeira";"EN. 395 - Sitio Bemparece";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,12/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T10:59:14.155Z"
"ABF-00035";"ABF-00035-03";"Rápido";"Disponível";"Albufeira";"EN. 395 - Sitio Bemparece";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,12/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-05-11T10:59:14.155Z"
"ABF-00036";"ABF-00036-01";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Apartado 887";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-11T17:58:26.289Z"
"ABF-00036";"ABF-00036-02";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Apartado 887";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-11T17:58:26.289Z"
"ABF-00037";"ABF-00037-02";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Apartado 888";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-11T16:28:10.349Z"
"ABF-00037";"ABF-00037-01";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Apartado 888";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-11T16:28:10.349Z"
"ABF-00038";"ABF-00038-02";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Praia da Falésia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-10T11:14:50.491Z"
"ABF-00038";"ABF-00038-01";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Praia da Falésia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-10T11:14:50.491Z"
"ABF-00039";"ABF-00039-01";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Praia da Falésia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-11T11:51:43.229Z"
"ABF-00039";"ABF-00039-02";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Praia da Falésia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-11T11:51:43.229Z"
"ABF-00040";"ABF-00040-02";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Praia da Falésia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-11T10:54:35.298Z"
"ABF-00040";"ABF-00040-01";"Semirrápido";"Disponível";"Albufeira";"Pinhal do Concelho, Praia da Falésia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-05-11T10:54:35.298Z"
"ABF-00042";"ABF-00042-02";"Semirrápido";"Disponível";"Albufeira";"R. da Correeira";"MLT - Mobiletric";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T11:51:11.417Z"
"ABF-00042";"ABF-00042-01";"Semirrápido";"Disponível";"Albufeira";"R. da Correeira";"MLT - Mobiletric";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T11:51:11.417Z"
"ABF-00043";"ABF-00043-01";"Semirrápido";"Disponível";"Albufeira";"Urbanização Pine Cliffs, 310, Bajo";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:29:39.201Z"
"ABF-00043";"ABF-00043-02";"Semirrápido";"Disponível";"Albufeira";"Urbanização Pine Cliffs, 310, Bajo";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:29:39.201Z"
"ABF-00044";"ABF-00044-01";"Semirrápido";"Disponível";"Albufeira";"Urbanização Pine Cliffs, 355";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:41:34.285Z"
"ABF-00044";"ABF-00044-02";"Semirrápido";"Disponível";"Albufeira";"Urbanização Pine Cliffs, 355";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:41:34.285Z"
"ABF-00045";"ABF-00045-02";"Semirrápido";"Disponível";"Albufeira";"Urbanização Pine Cliffs, 355";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T18:02:56.785Z"
"ABF-00045";"ABF-00045-01";"Semirrápido";"Disponível";"Albufeira";"Urbanização Pine Cliffs, 355";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:02:56.785Z"
"ABF-00046";"ABF-00046-01";"Semirrápido";"Disponível";"Albufeira";"Rua Caminho do Pinhal, Bajo";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:05:45.727Z"
"ABF-00046";"ABF-00046-02";"Semirrápido";"Disponível";"Albufeira";"Rua Caminho do Pinhal, Bajo";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:05:45.727Z"
"ABF-00050";"ABF-00050-01";"Rápido";"Disponível";"Albufeira";"Av. 12 de Julho";"IHM - IHOME";"Não";"Média Tensão";"€0,2964/charge ";"€0,07/kWh ";"€0/min ";"CCS";"CABLE";"120";"Disponível";"2023-05-11T17:45:29.015Z"
"ABF-00050";"ABF-00050-02";"Rápido";"Disponível";"Albufeira";"Av. 12 de Julho";"IHM - IHOME";"Não";"Média Tensão";"€0,2964/charge ";"€0,07/kWh ";"€0/min ";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T17:45:29.015Z"
"ABF-00051";"ABF-00051-01";"Rápido";"Disponível";"Albufeira";"Estrada de Albufeira, Torre Medronheira";"IHM - IHOME";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,07/kWh ";"€0/min ";"CCS";"CABLE";"90";"Disponível";"2023-05-11T01:43:18.424Z"
"ABF-00051";"ABF-00051-02";"Rápido";"Disponível";"Albufeira";"Estrada de Albufeira, Torre Medronheira";"IHM - IHOME";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,07/kWh ";"€0/min ";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T01:43:18.424Z"
"ABF-00053";"ABF-00053-04";"Semirrápido";"Disponível";"Albufeira";"Lanka Prq Com e Ind do Alg, Lt R - Frc 3";"CAP - CAPWATT Services, S.A.";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,025/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:25:04.106Z"
"ABF-00053";"ABF-00053-06";"Semirrápido";"Disponível";"Albufeira";"Lanka Prq Com e Ind do Alg, Lt R - Frc 3";"CAP - CAPWATT Services, S.A.";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,025/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:25:04.106Z"
"ABF-00053";"ABF-00053-01";"Semirrápido";"Disponível";"Albufeira";"Lanka Prq Com e Ind do Alg, Lt R - Frc 3";"CAP - CAPWATT Services, S.A.";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,025/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:25:04.106Z"
"ABF-00053";"ABF-00053-02";"Semirrápido";"Disponível";"Albufeira";"Lanka Prq Com e Ind do Alg, Lt R - Frc 3";"CAP - CAPWATT Services, S.A.";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,025/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:25:04.106Z"
"ABF-00053";"ABF-00053-03";"Semirrápido";"Disponível";"Albufeira";"Lanka Prq Com e Ind do Alg, Lt R - Frc 3";"CAP - CAPWATT Services, S.A.";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,025/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:25:04.106Z"
"ABF-00053";"ABF-00053-05";"Semirrápido";"Disponível";"Albufeira";"Lanka Prq Com e Ind do Alg, Lt R - Frc 3";"CAP - CAPWATT Services, S.A.";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,025/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-05-11T18:25:04.106Z"
"ABF-00058";"ABF-00058-01";"Semirrápido";"Disponível";"Albufeira";"Av. 12 de Julho, 8200-559 Albufeira";"KLS";"Não";"Média Tensão";"€0,2964/charge ";"€0,04/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:15:37.111Z"
"ABF-00058";"ABF-00058-02";"Semirrápido";"Disponível";"Albufeira";"Av. 12 de Julho, 8200-559 Albufeira";"KLS";"Não";"Média Tensão";"€0,2964/charge ";"€0,04/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:15:37.111Z"
"ABF-90001";"ABF-90001-01";"Semirrápido";"Disponível";"Albufeira";"Rua Manuel Teixeira Gomes";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T15:55:39.5Z"
"ABF-90001";"ABF-90001-02";"Semirrápido";"Disponível";"Albufeira";"Rua Manuel Teixeira Gomes";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T15:55:39.5Z"
"ABF-90007";"ABF-90007-02";"Semirrápido";"Disponível";"Albufeira";"Alameda da Orada";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,025/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:23:17.898Z"
"ABF-90007";"ABF-90007-01";"Semirrápido";"Disponível";"Albufeira";"Alameda da Orada";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,025/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T14:23:17.898Z"
"ABT-00004";"ABT-00004-01";"Rápido";"Disponível";"Abrantes";"Avenida Dom João I";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"43";"Disponível";"2023-05-11T16:33:47.51Z"
"ABT-00004";"ABT-00004-03";"Rápido";"Disponível";"Abrantes";"Avenida Dom João I";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T16:33:47.51Z"
"ABT-00004";"ABT-00004-02";"Rápido";"Disponível";"Abrantes";"Avenida Dom João I";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T16:33:47.51Z"
"ABT-00006";"ABT-00006-01";"Rápido";"Disponível";"Abrantes";"Av. António Farinha Pereira 1";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"CCS";"CABLE";"60";"Em uso";"2023-05-11T18:33:50.828Z"
"ABT-00006";"ABT-00006-03";"Rápido";"Disponível";"Abrantes";"Av. António Farinha Pereira 1";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T18:33:50.828Z"
"ABT-00006";"ABT-00006-02";"Rápido";"Disponível";"Abrantes";"Av. António Farinha Pereira 1";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"CHAdeMO";"CABLE";"30";"Disponível";"2023-05-11T18:33:50.828Z"
"ABT-00008";"ABT-00008-02";"Rápido";"Disponível";"Abrantes";"R. Cidade de Parthenay 50,";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CCS";"CABLE";"60";"Disponível";"2023-05-10T15:16:51.063Z"
"ABT-00008";"ABT-00008-01";"Rápido";"Disponível";"Abrantes";"R. Cidade de Parthenay 50,";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-10T15:16:51.063Z"
"ABT-00009";"ABT-00009-01";"Semirrápido";"Disponível";"Abrantes";"R. Cidade de Parthenay 50,";"KLC - Atlante";"Não";"Média Tensão";"€0,2608/charge ";"€0,02/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T17:28:29.301Z"
"ABT-00009";"ABT-00009-02";"Semirrápido";"Disponível";"Abrantes";"R. Cidade de Parthenay 50,";"KLC - Atlante";"Não";"Média Tensão";"€0,2608/charge ";"€0,02/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T17:28:29.301Z"
"ABT-00012";"ABT-00012-02";"Rápido";"Disponível";"Abrantes";" Rua das Escolas 42";"GLP - Galp";"Não";"Média Tensão";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CCS";"CABLE";"120";"Disponível";"2023-05-11T15:15:56.9Z"
"ABT-00012";"ABT-00012-01";"Rápido";"Disponível";"Abrantes";" Rua das Escolas 42";"GLP - Galp";"Não";"Média Tensão";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CCS";"CABLE";"120";"Disponível";"2023-05-11T15:15:56.9Z"
"ABT-00017";"ABT-00017-01";"Rápido";"Disponível";"Abrantes";"CEPSA ABRANTES - A23 KM 44 MOURISCAS N/S";"CPS - CEPSA";"Não";"Média Tensão";"€0,2608/charge ";"€0,2/kWh ";"";"CCS";"CABLE";"100";"Disponível";"2023-05-11T18:30:10.633Z"
"ABT-00017";"ABT-00017-02";"Rápido";"Disponível";"Abrantes";"CEPSA ABRANTES - A23 KM 44 MOURISCAS N/S";"CPS - CEPSA";"Não";"Média Tensão";"€0,2608/charge ";"€0,2/kWh ";"";"CCS";"CABLE";"100";"Disponível";"2023-05-11T18:30:10.633Z"
"ABT-00018";"ABT-00018-02";"Rápido";"Disponível";"Abrantes";"CEPSA ABRANTES - A23 KM 44 MOURISCAS S/N";"CPS - CEPSA";"Não";"Média Tensão";"€0,2608/charge ";"€0,2/kWh ";"";"CCS";"CABLE";"100";"Disponível";"2023-05-11T18:24:55.924Z"
"ABT-00018";"ABT-00018-01";"Rápido";"Disponível";"Abrantes";"CEPSA ABRANTES - A23 KM 44 MOURISCAS S/N";"CPS - CEPSA";"Não";"Média Tensão";"€0,2608/charge ";"€0,2/kWh ";"";"CCS";"CABLE";"100";"Disponível";"2023-05-11T18:24:55.924Z"
"ABT-00022";"ABT-00022-02";"Semirrápido";"Disponível";"Abrantes";"Avenida Dom João I, 2200-233 Abrantes";"KLS";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,04/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-10T13:51:03.107Z"
"ABT-00022";"ABT-00022-01";"Semirrápido";"Disponível";"Abrantes";"Avenida Dom João I, 2200-233 Abrantes";"KLS";"Não";"Baixa Tensão Especial";"€0,2964/charge ";"€0,04/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-10T13:51:03.107Z"
"ABT-90001";"ABT-90001-02";"Semirrápido";"Disponível";"Abrantes";"Largo 1º de Maio";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T17:04:14.348Z"
"ABT-90001";"ABT-90001-01";"Semirrápido";"Disponível";"Abrantes";"Largo 1º de Maio";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T17:04:14.348Z"
"ACB-00002";"ACB-00002-02";"Semirrápido";"Disponível";"Alcobaça";"Estrada Nacional 86, Casal do Leirão";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:59:28.048Z"
"ACB-00002";"ACB-00002-01";"Semirrápido";"Disponível";"Alcobaça";"Estrada Nacional 86, Casal do Leirão";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:59:28.048Z"
"ACB-00003";"ACB-00003-03";"Rápido";"Disponível";"Alcobaça";"Quinta da Barrada";"EDP - EDP Comercial";"Sim";"Baixa Tensão Especial";"€0,297/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-05-11T17:30:27.907Z"
"ACB-00003";"ACB-00003-01";"Rápido";"Disponível";"Alcobaça";"Quinta da Barrada";"EDP - EDP Comercial";"Sim";"Baixa Tensão Especial";"€0,297/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T17:30:27.907Z"
"ACB-00003";"ACB-00003-02";"Rápido";"Disponível";"Alcobaça";"Quinta da Barrada";"EDP - EDP Comercial";"Sim";"Baixa Tensão Especial";"€0,297/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T17:30:27.907Z"
"ACB-00004";"ACB-00004-02";"Rápido";"Disponível";"Alcobaça";"Estrada Nacional 8/6";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T17:05:50.845Z"
