"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"LRA-00022";"LRA-00022-02";"Semirrápido";"Disponível";"Leiria";"Rua do Pisão";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:54:33.369Z"
"LRA-00023";"LRA-00023-02";"Semirrápido";"Disponível";"Leiria";"Rua do Pisão";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:54:37.105Z"
"LRA-00023";"LRA-00023-01";"Semirrápido";"Disponível";"Leiria";"Rua do Pisão";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:54:37.105Z"
"LRA-00024";"LRA-00024-02";"Semirrápido";"Disponível";"Leiria";"Rua da Cooperativa";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T03:49:42.011Z"
"LRA-00024";"LRA-00024-01";"Semirrápido";"Disponível";"Leiria";"Rua da Cooperativa";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T03:49:42.011Z"
"LRA-00027";"LRA-00027-1";"Semirrápido";"Disponível";"Leiria";"Largo Salgueiro Maia";"MAK - Maksu";"Não";"Média Tensão";"€0,03/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T16:58:20.116Z"
"LRA-00028";"LRA-00028-1";"Ultrarrápido";"Disponível";"Leiria";"Área de Serviço CEPSA A1 Leiria S-N";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T18:41:25.972Z"
"LRA-00030";"LRA-00030-1";"Ultrarrápido";"Disponível";"Leiria";"Área de Serviço CEPSA A1 Leiria N-S";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T17:11:30.515Z"
"LRA-00031";"LRA-00031-1";"Ultrarrápido";"Disponível";"Leiria";"Área de Serviço CEPSA A1 Leiria N-S";"ION - IONITY";"Não";"Média Tensão";"€0,5121/kWh ";"";"";"CCS";"CABLE";"350";"Disponível";"2023-05-11T17:22:44.157Z"
"LRA-00032";"LRA-00032-02";"Rápido";"Disponível";"Leiria";"Travessa Rua das Olhalvas";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-05-11T18:47:52.199Z"
"LRA-00032";"LRA-00032-03";"Rápido";"Disponível";"Leiria";"Travessa Rua das Olhalvas";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-05-11T18:47:52.199Z"
"LRA-00032";"LRA-00032-01";"Rápido";"Disponível";"Leiria";"Travessa Rua das Olhalvas";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-05-11T18:47:52.199Z"
"LRA-00037";"LRA-00037-1";"Rápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,1/min ";"";"CCS";"CABLE";"24";"Disponível";"2023-05-11T15:24:46.789Z"
"LRA-00038";"LRA-00038-1";"Rápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,1/min ";"";"CCS";"CABLE";"24";"Disponível";"2023-05-11T18:15:32.256Z"
"LRA-00039";"LRA-00039-1";"Rápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,1/min ";"";"CCS";"CABLE";"24";"Disponível";"2023-05-11T14:07:48.012Z"
"LRA-00040";"LRA-00040-1";"Semirrápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-10T20:54:04.919Z"
"LRA-00041";"LRA-00041-1";"Semirrápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T15:14:16.967Z"
"LRA-00042";"LRA-00042-1";"Semirrápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T11:05:20.044Z"
"LRA-00043";"LRA-00043-1";"Semirrápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T13:39:54.573Z"
"LRA-00044";"LRA-00044-1";"Semirrápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T11:05:55.328Z"
"LRA-00045";"LRA-00045-1";"Semirrápido";"Disponível";"Leiria";"Rua da Europa";"KLC - Atlante";"Não";"Média Tensão";"€0,2609/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T11:06:12.913Z"
"LRA-00048";"LRA-00048-01";"Semirrápido";"Disponível";"Leiria";"Largo Infantaria 7";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-05-11T10:53:52.071Z"
