"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"PRT-90080";"PRT-90080-03";"Normal";"Disponível";"Porto";"Rua António Bessa Leite";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T14:24:02.396Z"
"PRT-90080";"PRT-90080-02";"Normal";"Disponível";"Porto";"Rua António Bessa Leite";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-04-23T14:24:02.396Z"
"PRT-90080";"PRT-90080-04";"Normal";"Disponível";"Porto";"Rua António Bessa Leite";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T14:24:02.396Z"
"PRT-90080";"PRT-90080-01";"Normal";"Disponível";"Porto";"Rua António Bessa Leite";"KLC - Atlante";"Não";"Baixa Tensão Normal";"€0,009/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-04-23T14:24:02.396Z"
"PRT-90081";"PRT-90081-1";"Normal";"Disponível";"Porto";"Rua de Cedofeita";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0059/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-04-23T13:51:59.266Z"
"PRT-90081";"PRT-90081-3";"Normal";"Disponível";"Porto";"Rua de Cedofeita";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0059/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:51:59.266Z"
"PRT-90081";"PRT-90081-4";"Normal";"Disponível";"Porto";"Rua de Cedofeita";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0059/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:51:59.266Z"
"PRT-90081";"PRT-90081-2";"Normal";"Disponível";"Porto";"Rua de Cedofeita";"GLP - Galp";"Não";"Baixa Tensão Normal";"€0,0059/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-04-23T13:51:59.266Z"
"PRT-90082";"PRT-90082-1";"Normal";"Disponível";"Porto";"Rua Duque de Loulé";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T03:05:30.44Z"
"PRT-90082";"PRT-90082-4";"Normal";"Disponível";"Porto";"Rua Duque de Loulé";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T03:05:30.44Z"
"PRT-90082";"PRT-90082-3";"Normal";"Disponível";"Porto";"Rua Duque de Loulé";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T03:05:30.44Z"
"PRT-90082";"PRT-90082-2";"Normal";"Disponível";"Porto";"Rua Duque de Loulé";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T03:05:30.44Z"
"PRT-90085";"PRT-90085-01";"Normal";"Disponível";"Porto";"Rua de Cervantes";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Em uso";"2023-04-23T10:52:08.935Z"
"PRT-90085";"PRT-90085-04";"Normal";"Disponível";"Porto";"Rua de Cervantes";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T10:52:08.935Z"
"PRT-90085";"PRT-90085-02";"Normal";"Disponível";"Porto";"Rua de Cervantes";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T10:52:08.935Z"
"PRT-90085";"PRT-90085-03";"Normal";"Disponível";"Porto";"Rua de Cervantes";"HRZ - Power dot";"Não";"Baixa Tensão Normal";"€0,0046/min ";"";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T10:52:08.935Z"
"VLG-00002";"VLG-00002-02";"Rápido";"Disponível";"Valongo";"R. Tristão Vaz Teixeira 260";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T13:14:09.306Z"
"VLG-00002";"VLG-00002-03";"Rápido";"Disponível";"Valongo";"R. Tristão Vaz Teixeira 260";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"Mennekes";"SOCKET";"43";"Disponível";"2023-04-23T13:14:09.306Z"
"VLG-00002";"VLG-00002-01";"Rápido";"Disponível";"Valongo";"R. Tristão Vaz Teixeira 260";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T13:14:09.306Z"
"VLG-00003";"VLG-00003-01";"Semirrápido";"Disponível";"Valongo";"R. Tristão Vaz Teixeira 260";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T08:23:45.485Z"
"VLG-00003";"VLG-00003-02";"Semirrápido";"Disponível";"Valongo";"R. Tristão Vaz Teixeira 260";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T08:23:45.485Z"
"VLG-00004";"VLG-00004-02";"Rápido";"Disponível";"Valongo";"Rua da Argila";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,13/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T14:23:37.21Z"
"VLG-00004";"VLG-00004-01";"Rápido";"Disponível";"Valongo";"Rua da Argila";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,13/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T14:23:37.21Z"
"VLG-00005";"VLG-00005-02";"Semirrápido";"Disponível";"Valongo";"Rua da Argila";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T04:11:20.678Z"
"VLG-00005";"VLG-00005-01";"Semirrápido";"Disponível";"Valongo";"Rua da Argila";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T04:11:20.678Z"
"VLG-00006";"VLG-00006-1";"Semirrápido";"Disponível";"Valongo";"Rua José Joaquim Ribeiro Teles";"IBD - Iberdrola";"Não";"Média Tensão";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T08:15:58.869Z"
"VLG-00007";"VLG-00007-1";"Semirrápido";"Disponível";"Valongo";"Rua José Joaquim Ribeiro Teles";"IBD - Iberdrola";"Não";"Média Tensão";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T13:08:43.855Z"
"VLG-00008";"VLG-00008-02";"Semirrápido";"Disponível";"Valongo";"Rua Gil Vicente";"HGP - High Green Power";"Não";"Baixa Tensão Especial";"€0,7/charge ";"€0,04/kWh ";"€0,04/min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-22T12:39:04.593Z"
"VLG-00008";"VLG-00008-01";"Semirrápido";"Disponível";"Valongo";"Rua Gil Vicente";"HGP - High Green Power";"Não";"Baixa Tensão Especial";"€0,7/charge ";"€0,04/kWh ";"€0,04/min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-22T12:39:04.593Z"
"VLG-00009";"VLG-00009-03";"Rápido";"Disponível";"Valongo";"Travessa António Augusto Castro Paupério";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"43";"Em uso";"2023-04-23T08:57:07.411Z"
"VLG-00009";"VLG-00009-02";"Rápido";"Disponível";"Valongo";"Travessa António Augusto Castro Paupério";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T08:57:07.411Z"
"VLG-00009";"VLG-00009-01";"Rápido";"Disponível";"Valongo";"Travessa António Augusto Castro Paupério";"HRZ - Power dot";"Não";"Média Tensão";"€0,3/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T08:57:07.411Z"
"VLG-00010";"VLG-00010-01";"Rápido";"Disponível";"Valongo";"Rua da Passagem";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T09:09:54.349Z"
"VLG-00010";"VLG-00010-03";"Rápido";"Disponível";"Valongo";"Rua da Passagem";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-04-23T09:09:54.349Z"
"VLG-00010";"VLG-00010-02";"Rápido";"Disponível";"Valongo";"Rua da Passagem";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CCS";"CABLE";"60";"Fora de Serviço";"2023-04-23T09:09:54.349Z"
"VLG-00011";"VLG-00011-01";"Rápido";"Disponível";"Valongo";"Av. José Joaquim Ribeiro Teles 280";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,125/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T13:34:09.814Z"
"VLG-00011";"VLG-00011-02";"Rápido";"Disponível";"Valongo";"Av. José Joaquim Ribeiro Teles 280";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,125/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T13:34:09.814Z"
"VLG-00012";"VLG-00012-03";"Semirrápido";"Disponível";"Valongo";"Rua do Borbulhão";"EVI - Evio";"Não";"Média Tensão";"€0,3/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-22T23:07:16.617Z"
"VLG-00012";"VLG-00012-04";"Semirrápido";"Disponível";"Valongo";"Rua do Borbulhão";"EVI - Evio";"Não";"Média Tensão";"€0,3/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-22T23:07:16.617Z"
"VLG-00012";"VLG-00012-01";"Semirrápido";"Disponível";"Valongo";"Rua do Borbulhão";"EVI - Evio";"Não";"Média Tensão";"€0,3/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-22T23:07:16.617Z"
"VLG-00012";"VLG-00012-02";"Semirrápido";"Disponível";"Valongo";"Rua do Borbulhão";"EVI - Evio";"Não";"Média Tensão";"€0,3/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-22T23:07:16.617Z"
"VLG-00013";"VLG-00013-02";"Semirrápido";"Disponível";"Valongo";"Avenida Oliveira Zina";"IBD - Iberdrola";"Não";"Média Tensão";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T12:50:48.096Z"
"VLG-00013";"VLG-00013-01";"Semirrápido";"Disponível";"Valongo";"Avenida Oliveira Zina";"IBD - Iberdrola";"Não";"Média Tensão";"€0,02/min ";"";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T12:50:48.096Z"
"VLG-00014";"VLG-00014-02";"Rápido";"Disponível";"Valongo";"Rua Eng Duarte Pacheco, 731";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,06/min ";"";"CCS";"CABLE";"30";"Disponível";"2023-04-23T13:33:35.844Z"
"VLG-00014";"VLG-00014-01";"Rápido";"Disponível";"Valongo";"Rua Eng Duarte Pacheco, 731";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,06/min ";"";"CHAdeMO";"CABLE";"30";"Disponível";"2023-04-23T13:33:35.844Z"
"VLG-00014";"VLG-00014-03";"Rápido";"Disponível";"Valongo";"Rua Eng Duarte Pacheco, 731";"REP - Repsol";"Não";"Baixa Tensão Especial";"€0,261/charge ";"€0,06/min ";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T13:33:35.844Z"
"VLG-00015";"VLG-00015-01";"Rápido";"Disponível";"Valongo";"Lugar Campo Barreiro, SusÃ£o, R. Dom Pedro IV";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,09/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T14:18:30.255Z"
"VLG-00015";"VLG-00015-03";"Rápido";"Disponível";"Valongo";"Lugar Campo Barreiro, SusÃ£o, R. Dom Pedro IV";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,09/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T14:18:30.255Z"
"VLG-00015";"VLG-00015-02";"Rápido";"Disponível";"Valongo";"Lugar Campo Barreiro, SusÃ£o, R. Dom Pedro IV";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,09/min ";"";"CCS";"CABLE";"60";"Disponível";"2023-04-23T14:18:30.255Z"
"VLG-00016";"VLG-00016-01";"Rápido";"Disponível";"Valongo";"Rua Professor Joaquim Teixeira, n.º 41/71";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T14:11:44.655Z"
"VLG-00016";"VLG-00016-02";"Rápido";"Disponível";"Valongo";"Rua Professor Joaquim Teixeira, n.º 41/71";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T14:11:44.655Z"
"VLG-00016";"VLG-00016-03";"Rápido";"Disponível";"Valongo";"Rua Professor Joaquim Teixeira, n.º 41/71";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T14:11:44.655Z"
"VLG-00017";"VLG-00017-01";"Rápido";"Disponível";"Valongo";"Av. dos Descobrimentos 34";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CHAdeMO";"CABLE";"120";"Disponível";"2023-04-23T14:17:23.918Z"
"VLG-00017";"VLG-00017-02";"Rápido";"Disponível";"Valongo";"Av. dos Descobrimentos 34";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,5/charge ";"€0,35/kWh ";"€0/min ";"CCS";"CABLE";"120";"Em uso";"2023-04-23T14:17:23.918Z"
"VLG-00018";"VLG-00018-02";"Rápido";"Disponível";"Valongo";"Rua Fonseca Dias";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T12:22:13.518Z"
"VLG-00018";"VLG-00018-03";"Rápido";"Disponível";"Valongo";"Rua Fonseca Dias";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T12:22:13.518Z"
"VLG-00018";"VLG-00018-01";"Rápido";"Disponível";"Valongo";"Rua Fonseca Dias";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T12:22:13.518Z"
"VLG-00019";"VLG-00019-01";"Rápido";"Disponível";"Valongo";"McDonald´s Valongo - Rua Fonseca Dias,169";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"CCS";"CABLE";"60";"Disponível";"2023-04-23T06:04:50.157Z"
"VLG-00019";"VLG-00019-03";"Rápido";"Disponível";"Valongo";"McDonald´s Valongo - Rua Fonseca Dias,169";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T06:04:50.157Z"
"VLG-00019";"VLG-00019-02";"Rápido";"Disponível";"Valongo";"McDonald´s Valongo - Rua Fonseca Dias,169";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,07/kWh ";"€0,09/min ";"CHAdeMO";"CABLE";"30";"Disponível";"2023-04-23T06:04:50.157Z"
"VLG-00020";"VLG-00020-01";"Rápido";"Disponível";"Valongo";"Rua 1.º de Maio – São Vicente de Alfena";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"Mennekes";"CABLE";"22";"Disponível";"2023-04-23T03:49:09.592Z"
"VLG-00020";"VLG-00020-03";"Rápido";"Disponível";"Valongo";"Rua 1.º de Maio – São Vicente de Alfena";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T03:49:09.592Z"
"VLG-00020";"VLG-00020-02";"Rápido";"Disponível";"Valongo";"Rua 1.º de Maio – São Vicente de Alfena";"KLC - Atlante";"Não";"Média Tensão";"€0,08/min ";"";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T03:49:09.592Z"
"VLG-00021";"VLG-00021-01";"Rápido";"Disponível";"Valongo";"Rua José Regio nº20";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"€0,297/charge ";"€0,07/kWh ";"€0,1/min ";"CCS";"CABLE";"120";"Disponível";"2023-04-23T14:15:06.105Z"
"VLG-00021";"VLG-00021-02";"Rápido";"Disponível";"Valongo";"Rua José Regio nº20";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"€0,297/charge ";"€0,07/kWh ";"€0,1/min ";"CHAdeMO";"CABLE";"120";"Disponível";"2023-04-23T14:15:06.105Z"
"VLG-00022";"VLG-00022-03";"Rápido";"Disponível";"Valongo";"Gaveto - Praceta de Moçambique";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T12:55:56.414Z"
"VLG-00022";"VLG-00022-02";"Rápido";"Disponível";"Valongo";"Gaveto - Praceta de Moçambique";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T12:55:56.414Z"
"VLG-00022";"VLG-00022-01";"Rápido";"Disponível";"Valongo";"Gaveto - Praceta de Moçambique";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,1/min ";"";"Mennekes";"CABLE";"22";"Em uso";"2023-04-23T12:55:56.414Z"
"VNG-00016";"VNG-00016-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida Vasco da Gama";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,059/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T13:04:26.694Z"
"VNG-00016";"VNG-00016-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida Vasco da Gama";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,059/min ";"";"Mennekes";"CABLE";"43";"Em uso";"2023-04-23T13:04:26.694Z"
"VNG-00016";"VNG-00016-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida Vasco da Gama";"MLT - Mobiletric";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,059/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T13:04:26.694Z"
"VNG-00018";"VNG-00018-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"€0,297/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-04-23T14:10:41.626Z"
"VNG-00018";"VNG-00018-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua de Serpa Pinto";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"€0,297/charge ";"€0,03/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T14:10:41.626Z"
"VNG-00019";"VNG-00019-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida Vasco Da Gama";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,12/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T11:40:46.624Z"
"VNG-00019";"VNG-00019-02";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida Vasco Da Gama";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,12/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T11:40:46.624Z"
"VNG-00019";"VNG-00019-03";"Rápido";"Disponível";"Vila Nova de Gaia";"Avenida Vasco Da Gama";"GLG - Galpgeste";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,12/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-04-23T11:40:46.624Z"
"VNG-00027";"VNG-00027-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Gaia Shopping Piso -1";"GLP - Galp";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-04-23T13:43:47.231Z"
"VNG-00027";"VNG-00027-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Gaia Shopping Piso -1";"GLP - Galp";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-04-23T13:43:47.231Z"
"VNG-00028";"VNG-00028-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Gaia Shopping Piso -1";"GLP - Galp";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-04-23T12:29:06.686Z"
"VNG-00028";"VNG-00028-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Gaia Shopping Piso -1";"GLP - Galp";"Não";"Baixa Tensão Especial";"€0,2608/charge ";"€0,029/min ";"";"Mennekes";"SOCKET";"11";"Disponível";"2023-04-23T12:29:06.686Z"
"VNG-00029";"VNG-00029-1";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua da Baiza";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,015/min ";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-04-23T13:46:54.834Z"
"VNG-00029";"VNG-00029-2";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Rua da Baiza";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,015/min ";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-04-23T13:46:54.834Z"
"VNG-00030";"VNG-00030-1";"Normal";"Disponível";"Vila Nova de Gaia";"Rua das Lages";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,02/min ";"";"Mennekes";"SOCKET";"3,7";"Disponível";"2023-04-23T13:53:16.455Z"
"VNG-00032";"VNG-00032-01";"Rápido";"Disponível";"Vila Nova de Gaia";"R. 28 de Janeiro";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,09/min ";"";"CHAdeMO";"CABLE";"43";"Disponível";"2023-04-23T10:00:02.0Z"
"VNG-00032";"VNG-00032-02";"Rápido";"Disponível";"Vila Nova de Gaia";"R. 28 de Janeiro";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,09/min ";"";"CCS";"CABLE";"43";"Disponível";"2023-04-23T10:00:02.0Z"
"VNG-00032";"VNG-00032-03";"Rápido";"Disponível";"Vila Nova de Gaia";"R. 28 de Janeiro";"KLC - Atlante";"Não";"Média Tensão";"€0,2964/charge ";"€0,09/min ";"";"Mennekes";"CABLE";"43";"Disponível";"2023-04-23T10:00:02.0Z"
"VNG-00034";"VNG-00034-2";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua da Baiza";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,125/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T13:57:01.544Z"
"VNG-00034";"VNG-00034-1";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua da Baiza";"PRI - Prio";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,125/min ";"";"CCS";"CABLE";"50";"Disponível";"2023-04-23T13:57:01.544Z"
"VNG-00036";"VNG-00036-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Makro Vila Nova de Gaia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,019/min ";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-04-22T22:01:08.428Z"
"VNG-00036";"VNG-00036-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Makro Vila Nova de Gaia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,019/min ";"";"Mennekes";"SOCKET";"7,4";"Disponível";"2023-04-22T22:01:08.428Z"
"VNG-00037";"VNG-00037-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Makro Vila Nova de Gaia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-04-23T11:52:33.207Z"
"VNG-00037";"VNG-00037-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Makro Vila Nova de Gaia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T11:52:33.207Z"
"VNG-00038";"VNG-00038-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Makro Vila Nova de Gaia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T13:34:15.597Z"
"VNG-00038";"VNG-00038-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Makro Vila Nova de Gaia";"GLP - Galp";"Não";"Média Tensão";"€0,2608/charge ";"€0,039/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-04-23T13:34:15.597Z"
"VNG-00039";"VNG-00039-02";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Restaurante McDonalds de Gaia Fojo";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Disponível";"2023-04-23T13:19:44.182Z"
"VNG-00039";"VNG-00039-01";"Semirrápido";"Disponível";"Vila Nova de Gaia";"Restaurante McDonalds de Gaia Fojo";"EDP - EDP Comercial";"Não";"Média Tensão";"€0,297/charge ";"€0,035/min ";"";"Mennekes";"SOCKET";"22";"Em uso";"2023-04-23T13:19:44.182Z"
"VNG-00041";"VNG-00041-01";"Rápido";"Disponível";"Vila Nova de Gaia";"Rua Rocha Leão";"HRZ - Power dot";"Não";"Baixa Tensão Especial";"€0,3/charge ";"€0,09/min ";"";"CHAdeMO";"CABLE";"50";"Disponível";"2023-04-23T09:31:26.082Z"
